,index,DiagnosisDescription,PercentageDiab,PatientsWithCondition,PercentageOfTotalPop
2836,730.07,Acute osteomyelitis involving ankle and foot,1.0,3.0,0.000301568154403
2837,730.16,Chronic osteomyelitis involving lower leg,0.0,2.0,0.000201045436269
2838,730.28,Unspecified osteomyelitis involving other specified sites,0.0,1.0,0.000100522718134
2839,730.76,"Osteopathy resulting from poliomyelitis, involving lower leg",0.0,1.0,0.000100522718134
2840,731.0,Osteitis deformans without mention of bone tumor,0.0,3.0,0.000301568154403
2841,733,Other disorders of bone and cartilage                                                                                                                                                                                                                          ,0.0,2.0,0.000201045436269
2842,733.0,Osteoporosis                                                                                                                                                                                                                                                   ,0.195402298851,174.0,0.0174909529554
2843,733.00,"Osteoporosis, unspecified",0.296819787986,283.0,0.028447929232
2844,733.01,Senile osteoporosis,0.254545454545,110.0,0.0110574989948
2845,733.02,Idiopathic osteoporosis,0.125,16.0,0.00160836349015
2846,733.03,Disuse osteoporosis,0.0,2.0,0.000201045436269
2847,733.09,Other osteoporosis,0.176470588235,17.0,0.00170888620828
2848,733.1,Pathologic fracture                                                                                                                                                                                                                                            ,0.0,2.0,0.000201045436269
2849,733.10,"Pathologic fracture, unspecified site",0.0,1.0,0.000100522718134
2850,733.12,Pathologic fracture of distal radius and ulna,0.0,1.0,0.000100522718134
2851,733.13,Pathologic fracture of vertebrae,0.285714285714,7.0,0.00070365902694
2852,733.14,Pathologic fracture of neck of femur,0.0,1.0,0.000100522718134
2853,733.15,Pathologic fracture of other specified part of femur,1.0,1.0,0.000100522718134
2854,733.16,Pathologic fracture of tibia and fibula,0.75,4.0,0.000402090872537
2855,733.19,Pathologic fracture of other specified site,0.2,5.0,0.000502613590671
2856,733.20,"Cyst of bone (localized), unspecified",1.0,1.0,0.000100522718134
2857,733.29,Other bone cyst,0.0,1.0,0.000100522718134
2858,733.40,"Aseptic necrosis of bone, site unspecified",0.0,1.0,0.000100522718134
2859,733.42,Aseptic necrosis of head and neck of femur,0.0,2.0,0.000201045436269
2860,733.6,Tietze's disease,0.130434782609,46.0,0.00462404503418
2861,733.82,Nonunion of fracture,0.5,2.0,0.000201045436269
2862,733.9,Other unspecified disorders of bone and cartilage                                                                                                                                                                                                              ,0.333333333333,3.0,0.000301568154403
2863,733.90,"Disorder of bone and cartilage, unspecified",0.118421052632,76.0,0.00763972657821
2864,733.91,Arrest of bone development or growth,0.0,1.0,0.000100522718134
2865,733.92,Chondromalacia,1.0,1.0,0.000100522718134
2866,733.93,Stress fracture of tibia or fibula,0.0,2.0,0.000201045436269
2867,733.94,Stress fracture of the metatarsals,0.25,4.0,0.000402090872537
2868,733.99,Other disorders of bone and cartilage,0.5,2.0,0.000201045436269
2869,734,Flat foot,0.666666666667,3.0,0.000301568154403
2870,734.,Flat foot,1.0,1.0,0.000100522718134
2871,735.0,Hallux valgus (acquired),0.5,14.0,0.00140731805388
2872,735.2,Hallux rigidus,0.0,1.0,0.000100522718134
2873,735.4,Other hammer toe (acquired),0.333333333333,15.0,0.00150784077201
2874,735.8,Other acquired deformities of toe,0.5,2.0,0.000201045436269
2875,736.1,Mallet finger,0.0,1.0,0.000100522718134
2876,736.20,Unspecified deformity of finger,0.0,4.0,0.000402090872537
2877,736.29,Other acquired deformities of finger,0.5,2.0,0.000201045436269
2878,736.30,Unspecified acquired deformity of hip,0.25,4.0,0.000402090872537
2879,736.39,Other acquired deformities of hip,0.0,1.0,0.000100522718134
2880,736.6,Other acquired deformities of knee,0.4,5.0,0.000502613590671
2881,736.70,"Unspecified deformity of ankle and foot, acquired",1.0,1.0,0.000100522718134
2882,736.73,"Cavus deformity of foot, acquired",0.0,2.0,0.000201045436269
2883,736.75,"Cavovarus deformity of foot, acquired",0.285714285714,7.0,0.00070365902694
2884,736.79,Other acquired deformities of ankle and foot,0.444444444444,9.0,0.000904704463209
2885,736.81,Unequal leg length (acquired),0.0,3.0,0.000301568154403
2886,736.89,Other acquired deformity of other parts of limb,0.5,4.0,0.000402090872537
2887,737.1,Kyphosis (Acquired)                                                                                                                                                                                                                                            ,0.5,2.0,0.000201045436269
2888,737.10,Kyphosis (acquired) (postural),0.0,4.0,0.000402090872537
2889,737.19,"Other kyphosis, acquired",0.0,1.0,0.000100522718134
2890,737.20,Lordosis (acquired) (postural),1.0,1.0,0.000100522718134
2891,737.3,Kyphoscoliosis and scoliosis                                                                                                                                                                                                                                   ,0.333333333333,6.0,0.000603136308806
2892,737.30,"Scoliosis [and kyphoscoliosis], idiopathic",0.0322580645161,31.0,0.00311620426216
2893,737.34,Thoracogenic scoliosis,0.0,3.0,0.000301568154403
2894,737.39,Other kyphoscoliosis and scoliosis,0.0,1.0,0.000100522718134
2895,737.43,Scoliosis associated with other conditions,0.0,1.0,0.000100522718134
2896,737.9,Unspecified curvature of spine associated with other conditions,0.0,1.0,0.000100522718134
2897,738.0,Acquired deformity of nose,0.0,3.0,0.000301568154403
2898,738.3,Acquired deformity of chest and rib,0.5,4.0,0.000402090872537
2899,738.4,Acquired spondylolisthesis,0.125,8.0,0.000804181745074
2900,738.8,Acquired musculoskeletal deformity of other specified site,0.5,2.0,0.000201045436269
2901,739.0,"Nonallopathic lesions of head region, not elsewhere classified",1.0,1.0,0.000100522718134
2902,739.1,"Nonallopathic lesions of cervical region, not elsewhere classified",0.107142857143,28.0,0.00281463610776
2903,739.2,"Nonallopathic lesions of thoracic region, not elsewhere classified",0.0740740740741,27.0,0.00271411338963
2904,739.3,"Nonallopathic lesions of lumbar region, not elsewhere classified",0.0666666666667,30.0,0.00301568154403
2905,739.4,"Nonallopathic lesions of sacral region, not elsewhere classified",0.0,2.0,0.000201045436269
2906,739.5,"Nonallopathic lesions of pelvic region, not elsewhere classified",0.0,1.0,0.000100522718134
2907,739.7,"Nonallopathic lesions of upper extremities, not elsewhere classified",0.0,2.0,0.000201045436269
2908,739.8,"Nonallopathic lesions of rib cage, not elsewhere classified",0.0,4.0,0.000402090872537
2909,739.9,"Nonallopathic lesions of abdomen and other sites, not elsewhere classified",0.0,3.0,0.000301568154403
2910,741,Spina bifida                                                                                                                                                                                                                                                   ,0.0,1.0,0.000100522718134
2911,741.0,Spina bifida with hydrocephalus                                                                                                                                                                                                                                ,0.0,2.0,0.000201045436269
2912,741.90,"Spina bifida, without mention of hydrocephalus, unspecified region",1.0,1.0,0.000100522718134
2913,744.8,Other specified anomalies of face and neck,0.0,1.0,0.000100522718134
2914,745.4,Ventricular septal defect,0.0,3.0,0.000301568154403
2915,745.5,Ostium secundum type atrial septal defect,0.0,5.0,0.000502613590671
2916,746.4,Congenital insufficiency of aortic valve,0.666666666667,3.0,0.000301568154403
2917,746.81,"Subaortic stenosis, congenital",0.0,4.0,0.000402090872537
2918,746.85,"Coronary artery anomaly, congenital",0.0,1.0,0.000100522718134
2919,746.9,Unspecified congenital anomaly of heart,0.5,2.0,0.000201045436269
2920,747.81,"Anomalies of cerebrovascular system, congenital",0.166666666667,6.0,0.000603136308806
2921,749.00,"Cleft palate, unspecified",1.0,1.0,0.000100522718134
2922,750.15,Macroglossia,1.0,1.0,0.000100522718134
2923,750.6,Congenital hiatus hernia,0.0,3.0,0.000301568154403
2924,752.69,Other penile anomalies,0.0,1.0,0.000100522718134
2925,752.89,Other specified anomalies of genital organs,0.0,1.0,0.000100522718134
2926,753.0,Renal agenesis and dysgenesis,1.0,1.0,0.000100522718134
2927,753.1,Cystic kidney disease                                                                                                                                                                                                                                          ,1.0,1.0,0.000100522718134
2928,753.10,"Cystic kidney disease, unspecified",0.333333333333,3.0,0.000301568154403
2929,753.11,Congenital single renal cyst,0.0,2.0,0.000201045436269
2930,753.12,"Polycystic kidney, unspecified type",0.0,1.0,0.000100522718134
2931,753.13,"Polycystic kidney, autosomal dominant",0.0,2.0,0.000201045436269
2932,753.17,Medullary sponge kidney,0.0,2.0,0.000201045436269
2933,754.2,Congenital musculoskeletal deformities of spine,0.0,1.0,0.000100522718134
2934,754.61,"Pes planus, congenital",0.5,4.0,0.000402090872537
2935,754.71,Talipes cavus,0.0,1.0,0.000100522718134
2936,754.81,Pectus excavatum,0.0,1.0,0.000100522718134
2937,754.89,Other specified nonteratogenic anomalies,0.0,4.0,0.000402090872537
2938,755.67,"Anomalies of foot, congenital, NEC",0.5,2.0,0.000201045436269
2939,756.11,"Spondylolysis, congenital, lumbosacral region",0.4,5.0,0.000502613590671
2940,756.17,Spina bifida occulta,0.0,1.0,0.000100522718134
2941,756.52,Osteopetrosis,0.0,2.0,0.000201045436269
2942,756.83,Ehlers-Danlos syndrome,0.0,1.0,0.000100522718134
2943,757.0,Hereditary edema of legs,0.0,1.0,0.000100522718134
2944,757.32,Vascular hamartomas,1.0,1.0,0.000100522718134
2945,757.39,Other specified congenital anomalies of skin,0.222222222222,27.0,0.00271411338963
2946,758.0,Down syndrome,0.0,5.0,0.000502613590671
2947,758.6,Gonadal dysgenesis,0.166666666667,6.0,0.000603136308806
2948,759.5,Tuberous sclerosis,0.0,1.0,0.000100522718134
2949,760.71,Alcohol affecting fetus or newborn via placenta or breast milk,0.0,2.0,0.000201045436269
2950,765.21,Less than 24 completed weeks of gestation,0.0,6.0,0.000603136308806
2951,767.19,Other injuries to scalp,0.0,1.0,0.000100522718134
2952,780.02,Transient alteration of awareness,0.4,5.0,0.000502613590671
2953,780.09,Other alteration of consciousness,0.333333333333,6.0,0.000603136308806
2954,780.1,Hallucinations,0.111111111111,9.0,0.000904704463209
2955,780.2,Syncope and collapse,0.284482758621,116.0,0.0116606353036
2956,780.3,Convulsions,0.666666666667,3.0,0.000301568154403
2957,780.31,"Febrile convulsions (simple), unspecified",0.0,2.0,0.000201045436269
2958,780.39,Other convulsions,0.279411764706,68.0,0.00683554483313
2959,780.4,Dizziness and giddiness,0.228187919463,447.0,0.044933655006
2960,780.5,Sleep disturbances                                                                                                                                                                                                                                             ,0.25,12.0,0.00120627261761
2961,780.50,Unspecified sleep disturbance,0.0833333333333,24.0,0.00241254523522
2962,780.51,"Insomnia with sleep apnea, unspecified",0.266666666667,30.0,0.00301568154403
2963,780.52,"Insomnia, unspecified",0.164110429448,652.0,0.0655408122236
2964,780.53,"Hypersomnia with sleep apnea, unspecified",0.269230769231,26.0,0.00261359067149
2965,780.54,"Hypersomnia, unspecified",0.4,5.0,0.000502613590671
2966,780.57,Unspecified sleep apnea,0.338461538462,65.0,0.00653397667873
2967,780.59,Other sleep disturbances,0.333333333333,3.0,0.000301568154403
2968,780.6,Pyrexia of unknown origin,0.25,4.0,0.000402090872537
2969,780.60,"Fever, unspecified",0.127659574468,94.0,0.00944913550462
2970,780.64,Chills (without fever),0.0,6.0,0.000603136308806
2971,780.7,Malaise and fatigue,0.188741721854,302.0,0.0303578608766
2972,780.71,Chronic fatigue syndrome,0.1,50.0,0.00502613590671
2973,780.79,Other malaise and fatigue,0.19557195572,813.0,0.0817249698432
2974,780.8,Generalized hyperhidrosis,0.25,24.0,0.00241254523522
2975,780.9,Other general symptoms,0.0,2.0,0.000201045436269
2976,780.93,Memory loss NOS,0.291139240506,79.0,0.00794129473261
2977,780.94,Early satiety,0.0,1.0,0.000100522718134
2978,780.96,Generalized pain,0.181818181818,11.0,0.00110574989948
2979,780.97,Altered mental status,0.473684210526,19.0,0.00190993164455
2980,780.99,Other general symptoms,0.0,3.0,0.000301568154403
2981,781.0,Abnormal involuntary movements,0.258064516129,31.0,0.00311620426216
2982,781.1,Disturbances of sensation of smell and taste,0.4,5.0,0.000502613590671
2983,781.2,Abnormality of gait,0.466292134831,178.0,0.0178930438279
2984,781.3,Lack of coordination,0.444444444444,9.0,0.000904704463209
2985,781.91,Loss of height,0.0,1.0,0.000100522718134
2986,781.99,Other symptoms involving nervous and musculoskeletal systems,0.0,1.0,0.000100522718134
2987,782,Symptoms involving skin and other integumentary tissue                                                                                                                                                                                                         ,0.0,1.0,0.000100522718134
2988,782.0,Disturbance of skin sensation,0.203296703297,182.0,0.0182951347004
2989,782.1,Rash and other nonspecific skin eruption,0.210116731518,257.0,0.0258343385605
2990,782.2,"Localized superficial swelling, mass, or lump",0.125,32.0,0.0032167269803
2991,782.3,Edema,0.371153846154,520.0,0.0522718134298
2992,782.4,"Jaundice, unspecified, not of newborn",0.25,4.0,0.000402090872537
2993,782.61,Pallor,0.0,1.0,0.000100522718134
2994,782.62,Flushing,0.125,8.0,0.000804181745074
2995,782.7,Spontaneous ecchymoses,0.25,20.0,0.00201045436269
2996,782.9,Other symptoms involving skin and integumentary tissues,0.0,1.0,0.000100522718134
2997,783.0,Anorexia,0.219512195122,41.0,0.00412143144351
2998,783.1,Abnormal weight gain,0.214285714286,140.0,0.0140731805388
2999,783.2,Abnormal loss of weight,0.181818181818,66.0,0.00663449939686
3000,783.21,Loss of weight,0.284552845528,123.0,0.0123642943305
3001,783.22,Underweight,0.0,10.0,0.00100522718134
3002,783.3,Feeding difficulties and mismanagement,0.0,1.0,0.000100522718134
3003,783.41,Failure to thrive,1.0,1.0,0.000100522718134
3004,783.43,Short stature,0.0,1.0,0.000100522718134
3005,783.5,Polydipsia,0.285714285714,7.0,0.00070365902694
3006,783.6,Polyphagia,1.0,1.0,0.000100522718134
3007,783.7,Adult failure to thrive,0.111111111111,9.0,0.000904704463209
3008,783.9,"Other symptoms concerning nutrition, metabolism, and development",0.0,2.0,0.000201045436269
3009,784,Symptoms involving head and neck                                                                                                                                                                                                                               ,0.0,1.0,0.000100522718134
3010,784.0,Headache,0.151119402985,536.0,0.05388017692
3011,784.1,Throat pain,0.266666666667,30.0,0.00301568154403
3012,784.2,"Swelling, mass, or lump in head and neck",0.354838709677,31.0,0.00311620426216
3013,784.3,Aphasia,0.5,4.0,0.000402090872537
3014,784.4,"Voice disturbance, unspecified",0.5,4.0,0.000402090872537
3015,784.42,Dysphonia,0.230769230769,13.0,0.00130679533575
3016,784.49,Other voice and resonance disorders,0.0,5.0,0.000502613590671
3017,784.51,Dysarthria,0.0,1.0,0.000100522718134
3018,784.59,Other speech disturbance,0.0,4.0,0.000402090872537
3019,784.7,Epistaxis,0.215384615385,65.0,0.00653397667873
3020,784.9,Other symptoms involving head and neck,1.0,1.0,0.000100522718134
3021,784.91,Postnasal drip,0.130434782609,23.0,0.00231202251709
3022,784.92,Jaw pain,0.75,4.0,0.000402090872537
3023,784.99,Other symptoms involving head and neck,0.0,4.0,0.000402090872537
3024,785.0,"Tachycardia, unspecified",0.246753246753,77.0,0.00774024929634
3025,785.1,Palpitations,0.141078838174,241.0,0.0242259750704
3026,785.2,Undiagnosed cardiac murmurs,0.294117647059,68.0,0.00683554483313
3027,785.3,Other abnormal heart sounds,0.0,6.0,0.000603136308806
3028,785.4,Gangrene,1.0,1.0,0.000100522718134
3029,785.6,Enlargement of lymph nodes,0.0925925925926,108.0,0.0108564535585
3030,785.9,Other symptoms involving cardiovascular system,0.266666666667,15.0,0.00150784077201
3031,786.0,Dyspnea and respiratory abnormalities                                                                                                                                                                                                                          ,0.276595744681,47.0,0.00472456775231
3032,786.00,"Respiratory abnormality, unspecified",0.0,3.0,0.000301568154403
3033,786.02,Orthopnea,0.666666666667,3.0,0.000301568154403
3034,786.05,Shortness of breath,0.222614840989,283.0,0.028447929232
3035,786.07,Wheezing,0.244186046512,86.0,0.00864495375955
3036,786.09,Other dyspnea and respiratory abnormality,0.257731958763,97.0,0.00975070365903
3037,786.1,Stridor,0.0,1.0,0.000100522718134
3038,786.2,Cough,0.224903474903,1036.0,0.104141535987
3039,786.3,Hemoptysis,0.318181818182,22.0,0.00221149979895
3040,786.30,"Hemoptysis, unspecified",0.0,4.0,0.000402090872537
3041,786.4,Abnormal sputum,0.333333333333,3.0,0.000301568154403
3042,786.5,Chest pain                                                                                                                                                                                                                                                     ,0.237288135593,118.0,0.0118616807398
3043,786.50,Unspecified chest pain,0.212827988338,343.0,0.0344792923201
3044,786.51,Precordial pain,0.08,25.0,0.00251306795336
3045,786.52,Painful respiration,0.15,40.0,0.00402090872537
3046,786.59,Other chest pain,0.210526315789,152.0,0.0152794531564
3047,786.6,"Swelling, mass, or lump in chest",0.1,10.0,0.00100522718134
3048,786.7,Abnormal chest sounds,0.25,4.0,0.000402090872537
3049,786.8,Hiccough,0.4,5.0,0.000502613590671
3050,786.9,Other symptoms involving respiratory system and chest,0.25,4.0,0.000402090872537
3051,787.0,Nausea and vomiting,0.25,52.0,0.00522718134298
3052,787.01,Nausea with vomiting,0.162601626016,123.0,0.0123642943305
3053,787.02,Nausea alone,0.175324675325,154.0,0.0154804985927
3054,787.03,Vomiting alone,0.130434782609,23.0,0.00231202251709
3055,787.1,Heartburn,0.307692307692,39.0,0.00392038600724
3056,787.2,Dysphagia,0.25,28.0,0.00281463610776
3057,787.20,"Dysphagia, unspecified",0.216216216216,37.0,0.00371934057097
3058,787.21,"Dysphagia, oral phase",0.0,1.0,0.000100522718134
3059,787.22,"Dysphagia, oropharyngeal phase",0.2,5.0,0.000502613590671
3060,787.23,"Dysphagia, pharyngeal phase",0.0,2.0,0.000201045436269
3061,787.24,"Dysphagia, pharyngoesophageal phase",0.25,12.0,0.00120627261761
3062,787.29,Other dysphagia,0.2,5.0,0.000502613590671
3063,787.3,"Flatulence, eructation, and gas pain",0.178082191781,73.0,0.0073381584238
3064,787.6,Incontinence of feces,0.357142857143,14.0,0.00140731805388
3065,787.60,Full incontinence of feces,0.0,1.0,0.000100522718134
3066,787.63,Fecal urgency,0.0,1.0,0.000100522718134
3067,787.7,Abnormal feces,0.0,3.0,0.000301568154403
3068,787.91,Diarrhea,0.226666666667,300.0,0.0301568154403
3069,787.99,Other symptoms involving digestive system,0.0,5.0,0.000502613590671
3070,788.0,Renal colic,0.171428571429,35.0,0.0035182951347
3071,788.1,Dysuria,0.140425531915,235.0,0.0236228387616
3072,788.2,Retention of urine                                                                                                                                                                                                                                             ,0.125,8.0,0.000804181745074
3073,788.20,"Retention of urine, unspecified",0.1875,16.0,0.00160836349015
3074,788.21,Incomplete bladder emptying,0.235294117647,17.0,0.00170888620828
3075,788.29,Other specified retention of urine,0.5,2.0,0.000201045436269
3076,788.3,Urinary incontinence                                                                                                                                                                                                                                           ,0.21875,64.0,0.0064334539606
3077,788.30,"Urinary incontinence, unspecified",0.342465753425,73.0,0.0073381584238
3078,788.31,Urge incontinence,0.294117647059,34.0,0.00341777241657
3079,788.32,"Stress incontinence, male",0.666666666667,3.0,0.000301568154403
3080,788.33,Mixed incontinence (female) (male),0.35,20.0,0.00201045436269
3081,788.34,Incontinence without sensory awareness,0.5,2.0,0.000201045436269
3082,788.35,Post-void dribbling,0.0,1.0,0.000100522718134
3083,788.36,Nocturnal enuresis,0.333333333333,3.0,0.000301568154403
3084,788.37,Continuous leakage of urine,0.0,1.0,0.000100522718134
3085,788.38,Overflow incontinence,0.4,5.0,0.000502613590671
3086,788.39,Other urinary incontinence,0.222222222222,9.0,0.000904704463209
3087,788.4,Frequency of urination and polyuria,0.368421052632,19.0,0.00190993164455
3088,788.41,Urinary frequency,0.176100628931,159.0,0.0159831121834
3089,788.42,Polyuria,0.25,16.0,0.00160836349015
3090,788.43,Nocturia,0.306451612903,62.0,0.00623240852433
3091,788.5,Oliguria and anuria,0.0,1.0,0.000100522718134
3092,788.6,Other abnormality of urination,0.0,1.0,0.000100522718134
3093,788.62,Slowing of urinary stream,0.0,5.0,0.000502613590671
3094,788.63,Urgency of urination,0.205128205128,39.0,0.00392038600724
3095,788.64,Urinary hesitancy,0.142857142857,7.0,0.00070365902694
3096,788.69,Other abnormality of urination,0.0,1.0,0.000100522718134
3097,788.7,Urethral discharge,0.0,1.0,0.000100522718134
3098,788.91,Functional urinary incontinence,0.5,2.0,0.000201045436269
3099,788.99,Other symptoms involving urinary system,1.0,3.0,0.000301568154403
3100,789,Other symptoms involving abdomen and pelvis                                                                                                                                                                                                                    ,0.0,6.0,0.000603136308806
3101,789.0,Abdominal pain,0.154362416107,149.0,0.014977885002
3102,789.00,"Abdominal pain, unspecified site",0.24358974359,156.0,0.015681544029
3103,789.01,"Abdominal pain, right upper quadrant",0.198581560284,141.0,0.0141737032569
3104,789.02,"Abdominal pain, left upper quadrant",0.255813953488,43.0,0.00432247687977
3105,789.03,"Abdominal pain, right lower quadrant",0.25,80.0,0.00804181745074
3106,789.04,"Abdominal pain, left lower quadrant",0.174757281553,103.0,0.0103538399678
3107,789.05,"Abdominal pain, periumbilic",0.107142857143,28.0,0.00281463610776
3108,789.06,"Abdominal pain, epigastric",0.162162162162,148.0,0.0148773622839
3109,789.07,"Abdominal pain, generalized",0.160714285714,112.0,0.011258544431
3110,789.09,"Abdominal pain, other specified site; multiple sites",0.176470588235,68.0,0.00683554483313
3111,789.1,Hepatomegaly,0.125,8.0,0.000804181745074
3112,789.2,Splenomegaly,0.333333333333,6.0,0.000603136308806
3113,789.3,"Abdominal or pelvic swelling, mass, or lump",0.333333333333,3.0,0.000301568154403
3114,789.30,"Abdominal or pelvic swelling, mass, or lump, unspecified site",0.25,8.0,0.000804181745074
3115,789.31,"Abdominal or pelvic swelling, mass, or lump, right upper quadrant",0.333333333333,3.0,0.000301568154403
3116,789.33,"Abdominal or pelvic swelling, mass, or lump, right lower quadrant",0.333333333333,3.0,0.000301568154403
3117,789.34,"Abdominal or pelvic swelling, mass, or lump, left lower quadrant",0.0,2.0,0.000201045436269
3118,789.36,"Abdominal or pelvic swelling, mass, or lump, epigastric",0.0,3.0,0.000301568154403
3119,789.37,"Abdominal or pelvic swelling, mass, or lump, generalized",0.0,1.0,0.000100522718134
3120,789.39,"Abdominal or pelvic swelling, mass, or lump, other specified site; multiple sites",0.25,4.0,0.000402090872537
3121,789.5,Ascites,0.4,5.0,0.000502613590671
3122,789.51,Malignant ascites,1.0,1.0,0.000100522718134
3123,789.59,Other ascites,0.0,1.0,0.000100522718134
3124,789.61,"Abdominal tenderness, right upper quadrant",0.0,1.0,0.000100522718134
3125,789.63,"Abdominal tenderness, right lower quadrant",0.0,4.0,0.000402090872537
3126,789.64,"Abdominal tenderness, left lower quadrant",0.0,1.0,0.000100522718134
3127,789.66,"Abdominal tenderness, epigastric",0.0,3.0,0.000301568154403
3128,789.67,"Abdominal tenderness, generalized",0.5,2.0,0.000201045436269
3129,789.9,Other symptoms involving abdomen and pelvis,0.142857142857,7.0,0.00070365902694
3130,790.0,Abnormal red blood cell,0.0,1.0,0.000100522718134
3131,790.09,Other abnormality of red blood cells,0.0,5.0,0.000502613590671
3132,790.1,Elevated sedimentation rate,0.0,4.0,0.000402090872537
3133,790.2,Abnormal glucose tolerance test,0.5,2.0,0.000201045436269
3134,790.21,Impaired fasting glucose,0.165467625899,278.0,0.0279453156413
3135,790.22,Impaired glucose tolerance test (oral),0.0,7.0,0.00070365902694
3136,790.29,Other abnormal glucose,0.329004329004,231.0,0.023220747889
3137,790.4,Nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [LDH],0.213483146067,89.0,0.00894652191395
3138,790.5,Other nonspecific abnormal serum enzyme levels,0.0,3.0,0.000301568154403
3139,790.6,Other abnormal blood chemistry,0.244444444444,45.0,0.00452352231604
3140,790.7,Unspecified bacteremia,0.0,1.0,0.000100522718134
3141,790.8,Unspecified viremia,0.0714285714286,14.0,0.00140731805388
3142,790.9,Other nonspecific findings on examination of blood,0.333333333333,3.0,0.000301568154403
3143,790.92,Abnormal coagulation profile,0.5,2.0,0.000201045436269
3144,790.93,Elevated prostate specific antigen [PSA],0.326530612245,98.0,0.00985122637716
3145,790.95,Elevated C-reactive protein (CRP),0.166666666667,30.0,0.00301568154403
3146,790.99,Other nonspecific findings on examination of blood,0.142857142857,7.0,0.00070365902694
3147,791,NonSpecified findings on exam of urine                                                                                                                                                                                                                         ,0.5,2.0,0.000201045436269
3148,791.0,Proteinuria,0.547945205479,73.0,0.0073381584238
3149,791.5,Glycosuria,0.333333333333,3.0,0.000301568154403
3150,791.7,Other cells and casts in urine,0.0,2.0,0.000201045436269
3151,791.9,Other nonspecific findings on examination of urine,0.0,13.0,0.00130679533575
3152,792.1,Nonspecific abnormal findings in stool contents,0.15,20.0,0.00201045436269
3153,793.0,Nonspecific abnormal findings on radiological and other examination of skull and head,0.0,1.0,0.000100522718134
3154,793.1,Nonspecific abnormal findings on radiological and other examination of lung field,0.181818181818,22.0,0.00221149979895
3155,793.11,Solitary pulmonary nodule,0.0,3.0,0.000301568154403
3156,793.19,Other nonspecific abnormal finding of lung field,0.0,1.0,0.000100522718134
3157,793.2,Nonspecific abnormal findings on radiological and other examination of other intrathoracic organs,0.4,5.0,0.000502613590671
3158,793.4,Nonspecific abnormal findings on radiological and other examination of gastrointestinal tract,0.5,2.0,0.000201045436269
3159,793.5,Nonspecific abnormal findings on radiological and other examination of genitourinary organs,0.0,1.0,0.000100522718134
3160,793.6,"Nonspecific abnormal findings on radiological and other examination of abdominal area, including retroperitoneum",0.333333333333,6.0,0.000603136308806
3161,793.7,Nonspecific abnormal findings on radiological and other examination of musculoskeletal system,0.4,5.0,0.000502613590671
3162,793.8,Abnor findgs on radiologic/oth exam of breast,0.0,1.0,0.000100522718134
3163,793.80,"Abnormal mammogram, unspecified",0.214285714286,28.0,0.00281463610776
3164,793.82,Inconclusive mammogram,1.0,1.0,0.000100522718134
3165,793.89,Other (abnormal) findings on radiological examination of breast,0.333333333333,3.0,0.000301568154403
3166,793.9,Abnor findgs on radiologic/oth exam of other body structure,0.0,1.0,0.000100522718134
3167,793.99,Other nonspecific abnormal findings on radiological and other examinations of body structure,0.0,1.0,0.000100522718134
3168,794.09,Other nonspecific abnormal results of function study of brain and central nervous system,0.0,1.0,0.000100522718134
3169,794.2,Nonspecific abnormal results of function study of pulmonary system,0.0,2.0,0.000201045436269
3170,794.30,"Nonspecific abnormal function study, cardiovascular, unspecified",0.111111111111,9.0,0.000904704463209
3171,794.31,Nonspecific abnormal electrocardiogram [ECG] [EKG],0.280542986425,221.0,0.0222155207077
3172,794.39,Other nonspecific abnormal function study of cardiovascular system,0.0,6.0,0.000603136308806
3173,794.5,Nonspecific abnormal results of function study of thyroid,0.166666666667,12.0,0.00120627261761
3174,794.8,Nonspecific abnormal results of function study of liver,0.303797468354,79.0,0.00794129473261
3175,794.9,Nonspecific abnormal results of other specified function study,0.0,1.0,0.000100522718134
3176,795.0,Nonspecific abnormal Papanicolaou smear of cervix,0.0,10.0,0.00100522718134
3177,795.00,Abnormal glandular Papanicolaou smear of cervix,0.0,12.0,0.00120627261761
3178,795.01,Papanicolaou smear of cervix with atypical squamous cells of undetermined significance (ASC-US),0.0,16.0,0.00160836349015
3179,795.02,Papanicolaou smear of cervix with atypical squamous cells cannot exclude high grade squamous intraepithelial lesion (ASC-H),0.0,3.0,0.000301568154403
3180,795.03,Papanicolaou smear of cervix with low grade squamous intraepithelial lesion (LGSIL),0.0,7.0,0.00070365902694
3181,795.04,Papanicolaou smear of cervix with high grade squamous intraepithelial lesion (HGSIL),0.0,1.0,0.000100522718134
3182,795.05,Cervical high risk human papillomavirus (HPV) DNA test positive,0.0,11.0,0.00110574989948
3183,795.08,Unsatisfactory cervical cytology smear,0.0,1.0,0.000100522718134
3184,795.09,Other abnormal Papanicolaou smear of cervix and cervical HPV,0.0,6.0,0.000603136308806
3185,795.5,Nonspecific reaction to tuberculin skin test without active tuberculosis,0.192307692308,26.0,0.00261359067149
3186,795.79,Other and unspecified nonspecific immunological findings,0.2,5.0,0.000502613590671
3187,796.1,Abnormal reflex,0.0,1.0,0.000100522718134
3188,796.2,Elevated blood pressure reading without diagnosis of hypertension,0.0790513833992,253.0,0.025432247688
3189,796.3,Nonspecific low blood pressure reading,0.333333333333,3.0,0.000301568154403
3190,796.4,Other abnormal clinical findings,0.266666666667,15.0,0.00150784077201
3191,796.5,Abnormal finding on antenatal screening,0.0,1.0,0.000100522718134
